,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
210,啊！不要緊，今天晚上我到你家來趟就是。,左正鵬,neutral,33,1
211,娟子，今天你心裏像有什麼喜事似的，看你挺高興的樣子！,村姑,surprise,34,0
212,人就是要高高興興的過日子嗎！整天愁眉苦臉是不行的。,娟子,joy,34,1
213,你可能找到了男朋友了是嗎？開始走“桃花運”了！,村姑,surprise,34,2
214,我打死你，亂說話。,娟子,neutral,34,3
215,嗨，做男人真難哪！既要對付自己的老婆，又要防範外界女人對自己“人身”的侵犯！,左正鵬,sadness,35,0
216,正鵬，你剛纔說什麼？跟我再說一遍！,左父,surprise,35,1
217,爸，我沒有說什麼，我只說我們男人做事好難爲人的。別的沒說什麼呀！,左正鵬,neutral,35,2
218,正鵬我老實告訴你，你麗華不在家裏，晚上不能躥女人的門呀！,左父,surprise,35,3
219,爸，你這是什麼意思，你好像看到我什麼似的。,左正鵬,neutral,35,4
220,我能看到你什麼？我只是提醒提醒你而已！今後要注意下男女之間的是非！,左父,neutral,35,5
221,正鵬老師你麗華嫂子回來了嗎？,娟子,neutral,36,0
222,沒有回來，她可能還要住上好幾天纔回吧！,左正鵬,neutral,36,1
223,那道數學難題你跟我虎子講了沒有？,娟子,neutral,36,2
224,我一到學校就跟他講解了，他已經知道怎樣列式計算了。,左正鵬,neutral,36,3
225,啊！太感謝你了，你還是說話算話，不過你在生活上也有很多不明白的地方需要我給你指教指教才行呢！,娟子,neutral,36,4
226,我的生活很愉快，思想也很純潔，對自己的人生態度也很明確，沒有什麼不明白的地方，不需要你來指教我。,左正鵬,disgust,36,5
227,你“不識廬山真面目，只緣身在此山中”啊！,娟子,neutral,36,6
228,娟子你有什麼話請到外面講，在內屋兩人說話，男女受授不清。,左正鵬,neutral,37,0
229,你自己的事情難道還不清楚？,娟子,surprise,37,1
230,你不說我當然不知道！,左正鵬,angry,37,2
231,正鵬，一個人的婚姻如果處理不好那是一輩子最痛苦的事情，我如果是男同志的話早就和你妻子離婚了，還拖到今天。我覺得你把自己捆得太緊，你妻子對你是那樣的態度，你還堅持着和她在一起過日子，你真傻！,娟子,surprise,37,3
232,啊！你原來還是爲這件事而來的，我還以爲你有件什麼國家大事，神神祕祕的。,左正鵬,neutral,37,4
233,正鵬老師，我覺得你活得太苦太累了你承認嗎？,娟子,neutral,37,5
234,活得苦和累這或許是一個人對自己家庭完全負責任的具體表現吧！,左正鵬,neutral,37,6
235,看來你還會自我解脫和安慰呢！,娟子,neutral,37,7
236,你不用再說了，我徹底明白了你的意思。請你放尊重點，不要再胡來。我對自己的婚姻有着自己的觀點。我需要什麼樣的婚姻和家庭我早就考慮好了。也用不着你來說教。雖然我妻子在某些方面不講道理。但她作風正派，從來沒有背叛過我，我就是需要這樣的女人爲妻子。,左正鵬,neutral,37,8
237,正鵬，我們都是過來的人啦，我也不瞞你說，我太喜歡你了，我的心在燃燒呀！請你接受我的愛好嗎？,娟子,joy,37,9
238,娟子，請你冷靜點，不要衝動。這是萬萬幹不得的事，請你原諒我行嗎？,左正鵬,surprise,37,10
239,娟子呀！我不能接受你對我的愛，因爲我不願意毀掉我的家，再說我是人民教師，在婚姻問題上不能見異思遷，祝你另攀高門，永遠幸福！好嗎？,左正鵬,neutral,37,11
240,人民教師有什麼了不起的事，我認爲人的婚姻是建立在兩人感情基礎上的，沒有感情的婚姻是死亡的婚姻，而死亡的婚姻是無意義的婚姻。,娟子,neutral,37,12
241,娟子，你說得對，人的婚姻是建立在兩人感情基礎上的，我和徐麗華的感情雖然有點破綻，但還沒有走到不可調和的地步，今後我還可以對她慢慢地溝通和培養。我相信我和她今後會好起來的。“人無遠慮，禍在眉睫”呀，你懂嗎？,左正鵬,surprise,37,13
242,感情是可以培養的？可是你和她結婚好幾年了，你跟她培養出了什麼樣的感情？培出來的是經常相罵打架的感情是不是？,娟子,surprise,37,14
243,那是以前的事情，我相信她今後會改變的，對我會好起來的！,左正鵬,neutral,37,15
244,“結婚自願，離婚自由”這是我國婚姻法賦予每個公民的權利，我覺得你只會教學，不會生活，自討苦吃。最後我還得提醒你一下，男女之間的配偶範圍相當之廣，你聽不聽我的忠告也隨你的便。,娟子,disgust,37,16
245,“知我者爲我心憂，不知我者謂我何求！”,左正鵬,neutral,37,17
246,麗華，你回來啦，吃飯了沒有？,左正鵬,neutral,38,0
247,我回來了你又怎樣？我還不回來你若勾引別的女人去了，我都不知道！,徐麗華,disgust,38,1
248,哎喲，你怎們老是這樣跟我說話呢！我是那號人嗎？,左正鵬,surprise,38,2
249,你是不是那號人物，你自己心裏最清楚！,徐麗華,neutral,38,3
250,麗華，我們倆是自願結婚的，應該珍惜這段感情都來不及了，我還有什麼心思去愛別的女人呢？前次我打了你，我覺得太對不起你了，可是夫妻不記隔夜仇啊！,左正鵬,neutral,38,4
251,麗華，聽說你去了孃家，你是什麼時候回家來的？,村姑,neutral,39,0
252,今天早晨纔回來。,徐麗華,neutral,39,1
253,你這次去孃家怕有好幾天了吧？,村姑,neutral,39,2
254,有一個多星期了。這幾天我不在家裏，你看見有沒有別的女人到過我家找正鵬有事嗎？,徐麗華,neutral,39,3
255,麗華，你剛去孃家的早晨，娟子就來到了你的家門口和正鵬說說笑笑，語言甜甜的。,村姑,neutral,39,4
256,啊！他倆講些什麼？,徐麗華,surprise,39,5
257,後來我不太注意，好像娟子走進你屋裏去了有什麼事似的。不過我得提醒你，今後你要多多注意娟子這女人打你正鵬的主意嘍！,村姑,neutral,39,6
258,是的，我心裏早就有了這種想法，也的確擔心他有外遇。,徐麗華,neutral,39,7
259,嗨！現在這世道真是人心難測哪！女人對自己的老公如果不管嚴些是會出問題的。你們在電視上都會經常看到嗎，那些妖里妖氣的女人想方設法去勾引別的男人，看起來都肉麻啦！,村姑,neutral,39,8
260,是的，你說得太對了，現在的女人都變了，你看內褲子都套在外面穿着。並且還穿着緊身衣，多難看的。今後我把正鵬一定要管嚴些。萬一他出了軌我怎麼辦呀！,徐麗華,angry,39,9
261,麗華，今天你也親自看見了吧，你正鵬爲什麼要替娟子挑柴，難道事情真的這麼湊巧嗎？在這放學路上他倆剛好碰上了？我看肯定是他們事先約定好了的，你說是不是？,村姑,neutral,40,0
262,是的，是的。我也是這麼想的。,徐麗華,neutral,40,1
263,麗華，開門，我放學回來啦！你怎麼閂着門睡覺了？,左正鵬,neutral,41,0
264,今天你怎麼啦，你把門閂着幹什麼？身體是否不舒服？,左正鵬,surprise,41,1
265,姓左的，你今天替娟子挑柴還不到她家吃飯去，還賴在我這裏敲門幹什麼！壞東西！,徐麗華,angry,41,2
266,麗華，你又在胡鬧是嗎？我在放學的路上順便幫娟子挑挑柴這有什麼不好的。我們都是同村子裏的人，也應該互相幫助嘛！,左正鵬,surprise,41,3
267,別人早就跟我說了閒話，我還不相信，今天我親眼看見你跟娟子挑柴，你還在詭辯！,徐麗華,angry,41,4
268,哎喲，我的天哪！我真是跳進黃河洗不清了。麗華：請你相信我，我和娟子之間是最清白的了，我沒有做出任何對不起你的事情！,左正鵬,surprise,41,5
269,麗華，你兩口子又在吵什麼呀？,村姑,neutral,41,6
270,你來得正好，正鵬今天給娟子挑柴你也看見了。我覺得裏頭一定有“鬼”。,徐麗華,angry,41,7
271,今天正鵬跟娟子挑柴的確也是事實。我認爲同村人互相幫助也是應該的嘛！,村姑,neutral,41,8
272,那你覺得他倆之間正常嗎？,徐麗華,neutral,41,9
273,傻女人，自己的老公若有了外遇要靠自己平日多多地觀察和祕密的跟蹤才能發現。不能單憑別人在你耳邊亂說。有的人是不懷好意的，你知道嗎！,村姑,neutral,41,10
274,是的，村姑，你講得太對啦！今後我要多跟蹤左正鵬的行動。我相信狐狸的尾巴總會有一天會露出來的。今天的事我就讓他過去了算啦！,徐麗華,neutral,41,11
275,對！你這就對了嗎。自己的老公要靠自己去管教！,村姑,neutral,41,12
276,左正鵬，你竟敢在這光天化日之下和女老師眉飛色舞，兩人的頭部都碰到了一起，夠親熱的。我老實告訴你，你到處勾引女人，你還是不是人民教師？,徐麗華,angry,42,0
277,麗華，請你講話文明點好不好，我倆是在討論一道數學難題！你知道嗎！,左正鵬,surprise,42,1
278,討論數學難題？她不可以和女老師討論嗎？爲什麼非得和你討論呢？前次你幫娟子那臭女人挑柴，今天你又和女老師在這裏低頭交談，你認爲我看不出來是嗎！,徐麗華,angry,42,2
279,你夠了嗎。我告訴你，口裏不要說髒話，有話我放學後到家裏去說。,左正鵬,disgust,42,3
280,徐麗華，你這個潑婦，到處惹是生非，你可知道這辦公室裏是我們老師辦公的地方，是文明的場所，沒有你說話的份！今天我和左老師是在討論一道數學難題，這是件十分正常的事，哪個單位裏沒有女同志和男同志在一起辦公！希望你放尊重點，不然你給我滾出去。這裏沒有你說話的資格！,劉豔,angry,42,4
281,小徐，怎麼又是你呀！你這是第二次鬧到學校啦，老師們的家屬都像你一樣，我們學校豈不是成了吵架的場地嗎。我們還辦什麼學嘍！,孫校長,surprise,42,5
282,孫校長，她說學校是文明的地方，可是有人在這個文明的地方做了不文明的事，你怎麼不管管呢？,徐麗華,disgust,42,6
283,誰做了不文明的事，你又看見了什麼呢？你可不能亂說別人啊！,孫校長,surprise,42,7
284,今天等你放學回到家裏來，我再來和你算賬。你在學校和女老師這樣那樣的還不準別人講你，你不配當人民教師！,徐麗華,angry,43,0
285,徐妹，你不要罵野話，罵出來不好聽，你左老師的人品我們全村人都知道，其實他不是你說的那種人。他作風正派、品格優良，是我們的好老師！,村民甲,disgust,43,1
286,哪個單位沒有男的和女的在一起工作，小眼鬼！,村民乙,disgust,43,2
287,左老師討了這麼個憨婆娘，真傷腦筋，要是我寧願打一輩子光棍！,村民丙,disgust,43,3
288,劉老師，太委屈你了，你心裏別難過。農村婦女的素質就是這麼低，我放學回去一定要教訓她的。,左正鵬,sadness,44,0
289,左老師，你怎麼娶了這麼個憨婆娘，她簡直是個神經病！難道天底下就沒有別的女人了嗎？,劉豔,surprise,44,1
290,是啊！這都是命中註定的事，沒辦法呀！,左正鵬,sadness,44,2
291,劉老師，你別生氣啊，肚量大些，我代她向你賠禮道歉行嗎,左正鵬,sadness,44,3
292,我倒沒有什麼，就怕別人聽了對你有不公正的評論。,劉豔,neutral,44,4
293,徐麗華，你快開門，把你今天鬧到辦公室的事跟我說清楚。限你五分鐘時間若還不開門，你就回想下前次你被我痛打的情景！,左正鵬,angry,45,0
294,麗華，你今天真是太誤會了。我和劉老師的確是在討論一道數學難題，我們每說出的一句話都是數學方面的術語，每寫出一行字都是數學方面的內容。你想想她是省城裏的姑娘，父母都是廳局級幹部，而我呢，卻是一位有妻有室的農村青年，她能瞧得上我嗎？你也太無知了，你今天的行動太魯莽了，損害了我的形象，今後再不能做出這種蠢事了！,左正鵬,angry,45,1
295,你當教師的人，嘴裏會說話，黑的會說成了白的，白的會說成黑的。這次我總算又相信了你。下次如果又發現有類似的情況出現，看你又如何向我解釋！,徐麗華,angry,45,2
296,正鵬，今天你好像有什麼心事似的，老是不高興？,劉豔,surprise,46,0
297,沒什麼，我只覺得今天照相我好像坐錯位子了。,左正鵬,neutral,46,1
298,大集體照相有什麼坐錯位的，你也真是的。你老是自作多情。,劉豔,neutral,46,2
299,左老師祝賀你班學生在這次統考中，語、數總分名列全縣同年級第一名。並且，你和劉豔老師被評爲縣優秀教師。,孫校長,joy,47,0
300,孫校長，這是真的嗎？,劉豔,surprise,47,1
301,這麼大的事我能騙你們嗎！,孫校長,joy,47,2
302,這也是我們孫校長抓教學有方和老師們平日共同協作的結果！,左正鵬,joy,47,3
303,左正鵬，這次你應該承認你和劉豔老師有不正當的關繫了嗎？你看學生畢業相片上的合影這是多麼充分的證據。你們倆那麼親熱，捱得那麼緊，又是笑得那麼開心，同時還視着眼色，真是天配一雙！,徐麗華,angry,48,0
